SectionID,Highway,DIR,LHRS,Offset,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,Latitude,Longitude,FUNC_CLASS
106100,23,B,24500,0,0,10.3,87.06,8.82,0.81,AC,Jct Hwy 7 & 23,Huron Rd 11 (Whalen Corners),43.1704107,-81.34321869,ART
106110,23,B,24510,0,10.3,36,84.75,8.63,0.89,AC,Huron Rd 11 (Whalen Corners),Mitchell S Lts,43.38610212,-81.26218717,ART
106120,23,B,24540,1.1,38.4,45.6,98.72,10,0.67,AC,MITCHELL N LTS -FRANCES ST.,BORNHOLM-PERTH RD 11,43.47545399,-81.19167191,ART
106130,23,B,24550,0,45.6,54.4,99.17,10,0.61,AC,BORNHOLM,E. JCT. PERTH RD 55 (MONKTON),43.53292808,-81.14331016,ART
106140,23,B,24560,0,54.4,63.4,85.8,8.88,1.05,AC,E. JCT. PERTH RD 55 (MONKTON),NEWRY-PERTH RD 72,43.58696904,-81.08211627,ART
106150,23,B,24570,0,63.4,65.5,86.47,9.08,1.2,AC,NEWRY-PERTH RD 72,ATWOOD NORTH LIMITS - LINE 175,43.65681211,-81.02764014,ART
106160,23,B,24570,2.1,65.5,73.6,84.97,8.88,1.16,AC,ATWOOD NORTH LIMITS - LINE 175,WEST JUNCTION HIGHWAY 86(LISTOWEL W LTS),43.67287582,-81.01512642,ART
106170,23,B,24590,1.3,76,88,87.48,9.3,1.33,AC,LISTOWEL N LTS-WALLACE TWP RD C1-2,JCT. HWYS 23 @ 89,43.741579,-80.94518187,ART
106180,23,B,24600,0,88,97.1,71.03,7.14,0.93,AC,HWY 23 (Old Hwy 89),HARRISTON W LTS (O.6 KM W OF ELORA ST),,,ART
106190,24,B,24740,2.4,34.6,50.7,97.26,9.86,0.7,AC,Simcoe N Lts (13th St),600 m S Norfolk Co Lt,42.86751202,-80.31484259,ART
106200,24,B,24750,8.8,50.7,64.1,79.42,8.41,1.34,AC,600 m S Norfolk Co Lt,Brant Hwy 53,43.00614638,-80.36784669,ART
106210,24,B,24801,0,64.1,68.9,86.4,9.11,1.25,AC,Brant Hwy 53,Hwy 403 IC,43.12156957,-80.36064768,ART
106220,24,B,24810,2.6,80.1,81.8,85.46,9.12,1.38,AC,Brant Rd 23 (Powerline Rd),Brant Hwy 5 & 99,43.18619476,-80.28094891,ART
106230,24,B,24830,0,81.8,85.6,87.95,9.12,1.05,AC,Brant Hwy 5 & 99,Brant Hwy 5 & Rd 35,43.2051984,-80.2796858,ART
106240,24,B,24840,0,85.6,90.4,64.06,7.52,2.32,AC,Brant Hwy 5 & Rd 35,Glen Morris Rd,43.23804477,-80.28918439,ART
106250,24,B,24840,4.8,90.4,97,94.92,9.88,1.03,AC,Glen Morris Rd,Waterloo Rd 43 (Myers Rd),43.28005628,-80.30592989,ART
106260,26,N,25610,2.4,3.7,7.2,77.44,8.12,1.25,AC,BARRIE N LTS(0.1 KM N OF HANMER ST),SIMCOE RD 27 - MIDHURST,44.4176195,-79.71468837,ART
106270,26,S,25610,2.4,3.7,7.2,74.71,7.97,1.44,AC,SIMCOE RD 27 - MIDHURST,BARRIE N LTS(0.1 KM N OF HANMER ST),44.44374656,-79.73822116,ART
106280,26,B,25620,0,7.2,16.9,75.87,8.1,1.44,AC,SIMCOE RD 27 - MIDHURST,1.0 KM W OF SIMCOE RD 28 - MINESING,44.4440756,-79.73797476,ART
106290,26,B,25620,9.7,16.9,22,72.3,7.83,1.59,AC,1.0 KM W OF SIMCOE ROAD 28 - MINESING,EDENVALE (400M W OF NOTTAWASAGA R BR),44.45640232,-79.85427621,ART
106300,26,B,25630,3.2,22,37.7,96.3,9.92,0.9,AC,EDENVALE (400M W OF NOTTAWASAGA R BR),STAYNER - MOWAT STREET,44.44984442,-79.90328516,ART
106310,26,B,25650,1.236,40.286,43.785,77.18,8.02,1.17,AC,STAYNER N LTS (0.1KM N OF WYANT RD),1.0 KM N OF NOTTAWASAGA RD 30/31,,,ART
106320,26,E,25652,0.673,43.785,50.785,88.74,9.39,1.27,AC,COLLINGWOOD E LTS (0.3KM E OF SIXTH LINE),1.0 KM N OF NOTTAWASAGA RD 30/31,,,ART
106330,26,W,25652,0.673,43.785,50.785,84.37,8.86,1.22,AC,1.0 KM N OF NOTTAWASAGA RD 30/31,COLLINGWOOD E LTS (0.3KM E OF SIXTH LINE),,,ART
106340,26,B,25665,0,61.85,74.95,67.33,7.83,2.25,AC,Collingwood W Lt (Grey Rd 21),Thornbury E Lt (550 m W Grey Rd 2),44.52227081,-80.2898603,ART
106350,26,B,25680,5.8,77.55,87.35,83.31,8.57,1.01,AC,Thornbury W Lts (Peel St),Meaford E Lts (200 m E Vincent St),44.56747818,-80.46458347,ART
106360,26,B,25690,9.1,90.55,100.45,96.78,9.92,0.83,AC,Meaford W Lt (Ford Ave),St Vincent/Sydenham Twp Rd,44.61855971,-80.60502143,ART
106370,26,B,25700,2.8,100.45,115.75,88.92,9.03,0.81,AC,St Vincent/Sydenham Twp Rd,Owen Sound E Lt (14th Ave E),44.59503438,-80.72334969,ART
106380,28,B,26261,0,0,14.7,85.95,9.11,1.31,AC,HWY 7,1.0 KM N OF STRICKLAND ST (LAKEFIELD),44.3169091,-78.19977195,ART
106390,28,B,26261,14.7,14.7,16.86,94.93,9.92,1.08,AC,1.0 KM N OF STRICKLAND ST (LAKEFIELD),180 M N OF DOURO 5TH LINE,44.4400013,-78.25802275,ART
106400,28,B,26265,1.59,16.86,21.26,91.92,9.66,1.17,AC,180M N OF DOURO 5TH LINE,300M N OF CO RD 20 (YOUNG'S POINT),,,ART
106410,28,B,26265,5.99,21.26,30.81,86.2,9.01,1.15,AC,300M N OF CO RD 20  (YOUNG'S PT),100M S OF CO RD 36  (BURLEIGH FALLS),44.48112662,-78.23397972,ART
106420,28,B,26270,9.7,30.81,49.78,85.06,8.84,1.1,AC,0.1 KM S OF CO RD 36 (BURLEIGH FALLS),1.1 KM S OF LONG LAKE RD (GAS STA),44.56357565,-78.2131328,ART
106430,28,B,26290,8.23,49.78,57.81,65.39,7.86,2.55,AC,1.1 KM S OF LONG LAKE RD (OLCO STA),PETERBOROUGH CTY RD 504 (APSLEY),44.68723081,-78.12157325,ART
106440,28,B,26310,0,57.81,72.61,87.41,9.11,1.11,AC,PETERBOROUGH CTY RD 504 (APSLEY),2.47 KM S OF GLACIAL TILL TR (CTY BDY),44.75100253,-78.09211479,ART
106450,28,B,26330,3.49,72.61,86.73,93.82,9.7,0.96,AC,2.47 KM S OF GLACIAL TILL TR (CTY BDY),2.1 KM S OF CROWE RIVER BRIDGE,44.8780272,-78.10488371,ART
106460,28,B,26345,0.03,86.73,99.41,96.82,9.92,0.83,AC,2.1 KM S OF CROWE RIVER BRIDGE,BANCROFT S LTS,44.96809117,-77.99274884,ART
106470,28,B,26365,0.88,102.91,129.77,61.15,7.05,2.14,AC,BANCROFT EAST LIMITS,1.5KM EAST OF MCARTHUR MILLS EAST LIMIT,45.05962149,-77.84279271,COL
106480,28,B,26385,6.69,129.77,137.52,50.04,6.84,3.37,AC,1.5KM EAST OF MCARTHUR MILLS EAST LIMIT,6.5KM EAST OF THE RENFREW/HASTINGS COUNTY BOUNDARY,45.14694935,-77.5462609,COL
106490,28,B,26395,5.37,137.52,143.78,65.45,7.77,2.43,AC,6.5KM EAST OF THE RENFREW/HASTINGS COUNTY BOUNDARY,JCT OF HWY 28/CTY RD 514(HARDWOOD LAKE),45.18014093,-77.46626753,COL
106500,28,B,26405,0,143.78,162.22,92.82,9.76,1.17,AC,SEC HWY 514,HWY. 41,45.21248461,-77.44018064,COL
106510,33,B,27315,5.52,8,14.96,55.87,6.84,2.59,AC,FRONTENAC RD 2-COLLINS BAY RD,.2 KM WEST OF EDGEWOOD ROAD,44.24146065,-76.60986523,COL
106520,33,B,27320,3.1,14.96,22.35,57.21,7.12,2.75,AC,.2 KM W OF EDGEWOOD ROAD,BATH-0.4 KM W OF MILLHAVEN PEN ENT,44.21438357,-76.67948296,COL
106530,33,B,27330,4.47,25.23,38.71,77.41,8.52,1.74,AC,0.1 KM E OF BATH W LTS (0.5 KM W OF FACTORY L,CONWAY - HAMBURG RD,44.17394255,-76.78820298,COL
106540,33,B,27340,6.41,38.71,51.87,78.57,8.35,1.38,AC,CONWAY - HAMBURG RD,GLENORA WEST FERRY DOCK,44.11325478,-76.91476485,COL
106550,33,B,27360,0,51.87,59.37,86.87,9.16,1.24,AC,GLENORA WEST FERRY DOCK,PICTON E LTS,44.04165368,-77.05994373,COL
106560,33,B,27370,1.61,62.12,66.76,84.18,9.08,1.51,AC,PICTION W LTS,BLOOMFIELD E LTS,44.00147211,-77.15722133,COL
106570,34,B,27634,0,0,5.3,83.05,8.85,1.38,AC,HWY 417,VANKLEEK HILLS S LTS C-4,45.46735778,-74.68024974,ART
106580,34,B,27640,3.2,6.7,15.56,78.49,8.37,1.41,AC,VANKLEEK HILLS N LTS C-5,HAWKSBURY S LTS - CNR X-ING,45.52329142,-74.65023434,ART
106590,35,N,27800,0,0,8.136,75.78,8.08,1.43,AC,NEWCASTLE - HWY 401 IC,MAIN ST N JCT - DURHAM RD 17,43.90201363,-78.63462951,FWY
106600,35,S,27800,0,0,8.136,78.39,8.24,1.27,AC,MAIN ST N JCT - DURHAM RD 17,NEWCASTLE - HWY 401 IC,43.96873552,-78.61032838,FWY
106610,35,N,27816,0,8.136,10.88,79.49,8.35,1.25,AC,MAIN STREET NORTH JCT - DURHAM RD 17,TAUNTON ROAD - DURHAM RD 4,43.96921369,-78.61002667,FWY
106620,35,S,27816,0,8.136,10.88,85.86,8.75,0.89,AC,TAUNTON ROAD - DURHAM RD 4,MAIN STREET NORTH JCT - DURHAM RD 17,43.99286091,-78.61097809,FWY
106630,35,N,27822,0,10.88,18.753,79.45,8.25,1.14,AC,TAUNTON RD DURHAM RD 4,NEWCASTLE - HWY 115,43.99301432,-78.6106341,FWY
106640,35,S,27822,0,10.88,18.753,80.41,8.24,1,AC,NEWCASTLE - HWY 115,TAUNTON RD DURHAM RD 4,44.06017489,-78.62274512,FWY
106650,35,B,27830,0,18.753,20.282,84.71,9.16,1.53,AC,NEWCASTLE - HWY 115,DURHAM-REG. RD. 20,,,FWY
106660,35,B,27835,0,20.282,30.382,87.04,8.88,0.88,AC,DURHAM-REG. RD. 20,S JCT HWY 7A(TO BETHANY),44.07391024,-78.62504205,ART
106670,35,B,27850,0,31.882,48.382,81.47,8.45,1.11,AC,N JCT HWY 7A,1.5 KM S OF S JCT HWY 7 (LINDSAY BYPASS),44.17317799,-78.65882667,ART
106680,35,B,27860,9.3,48.382,49.882,59.72,6.98,2.25,AC,1.5 KM S OF S JCT HWY 7 (LINDSAY BYPASS),S JCT. HWYS 7 & 7B - LINDSAY BYPASS,44.31622416,-78.71738414,ART
106690,35,B,27880,0,55.282,72.182,82.21,8.47,1.04,AC,NORTH JUNCTION HIGHWAY 7,CO RD 121 - POWLES CORNERS,44.34584006,-78.7742157,ART
106700,35,B,27910,0,72.182,82.982,95.81,9.88,0.92,AC,POWLES CORNERS - HIGHWAY 121,ROSEDALE - TRENT CANAL BRIDGE,44.4860294,-78.76100275,ART
106710,35,B,27920,6.6,82.982,92.082,74.59,8.37,1.93,AC,ROSEDALE - TRENT CANAL BRIDGE,COBOCONK - 0.6 KM S OF SOUTH GULL RIVER BRIDG,44.57327159,-78.79404056,ART
106720,35,B,27925,7.3,92.082,107.182,80.79,8.87,1.71,AC,COBOCONK - 0.6 KM S OF SOUTH GULL RIVER BRIDG,VICTORIA - HALIBURTON CTY BDY,44.65730935,-78.79526175,ART
106730,35,B,27945,0,107.182,115.282,84.31,8.78,1.13,AC,VICTORIA-HALIBURTON CTY. BDY.,0.2 KM N OF MINERS BAY RD. / CLEAR LAKE RD.,44.77224161,-78.81387637,ART
106740,35,B,27950,0.2,115.282,125.782,84.57,8.67,0.96,AC,0.2 KM N OF MINERS BAY RD. / CLEAR LAKE RD.,S JCT HALIBURTON RD 121,44.82018867,-78.77110227,ART
106750,35,B,27960,0,125.782,130.282,76.5,8.14,1.4,AC,S JCT HALIBURTON RD 121,N JCT HALIBURTON RD 121,44.90184712,-78.73072467,ART
106760,35,B,27970,0,130.282,141.782,85.87,8.71,0.84,AC,N JCT HALIBURTON RD 121,1.6 KM S OF HWY 118,44.93924201,-78.71174631,ART
106770,35,B,27970,11.5,141.782,151.482,77.04,8.46,1.71,AC,1.6 KM S OF HWY 118,NORTHERLY 9.7 KM,45.03561404,-78.69029859,ART
106780,35,B,27980,8.1,151.482,165.282,60.94,7.41,2.6,AC,8.1 KM N OF HWY 118,11.3 KM N OF HALIBURTON RD 13,45.0979565,-78.75409673,ART
106790,35,B,27990,11.3,165.282,177.682,82.96,8.63,1.13,AC,11.3 KM N OF HALIBURTON RD 13,JCT HWY 117,45.14364951,-78.84145762,ART
106800,35,B,28010,0,177.682,193.682,84.89,8.88,1.17,AC,JCT HWY 117,HWY 60(DWIGHT),45.23760126,-78.8965789,ART
106810,37,B,28540,0,3,20.34,84.71,8.9,1.22,AC,HWY 401,THURLOW TWP. RD. C8-9 (LESLIE RD.),44.19549941,-77.39111934,ART
106820,37,B,28550,6,20.34,36.44,87.65,8.84,0.76,AC,THURLOW TWP. RD. C8-9 (LESLIE RD.),TWEED S. LTS. (JANE ST.),44.33513724,-77.33852162,ART
106830,37,B,28570,2.4,39.46,47.26,88.62,9.35,1.24,AC,TWEED N. LTS. (HOLDCROFT ST.),HWY 7,44.48662223,-77.31842728,ART
106840,40,B,29110,0,0,6.2,74.22,8.96,2.69,AC,HWY 401 - IC,PARK AVE. - CHATHAM,42.38205757,-82.09238603,ART
106850,40,B,29110,6.2,6.2,7.4,70.43,9.09,3.35,AC,PARK AVE. - CHATHAM,Prince Albert Ave.,42.42074744,-82.14643105,ART
106860,40,B,29130,3.95,15.017,31.367,67.87,7.73,2.06,AC,CHATHAM N LTS - 0.1Km N OF PIONEER LINE,0.7KM N OF CORKTOWN LINE,42.43409381,-82.22350296,ART
106870,40,B,29150,2.1,31.367,35.467,77.23,8.32,1.52,AC,0.7KM N OF CORKTOWN LINE,WALLACEBURG LTS S - 0.6KM S OF BASELINE RD,42.54565754,-82.36135912,ART
106880,40,B,29164,1.9,40.267,42.167,72.3,8.11,1.93,AC,WALLACEBURG W LTS - L 8-9,KENT RD 33,42.59327263,-82.4102104,ART
106890,40,B,29168,0,42.167,59.667,76.59,8.17,1.43,AC,CHATHAM - KENT 33,0.1 KM S OF STANLEY LINE,42.59390615,-82.43310619,ART
106900,40,B,29185,3.9,59.667,66.567,94.62,9.99,0.98,CO,0.1 KM S OF STANLEY LINE,0.22Km SOUTH OF COURTRIGHT LN-LAMBTON RD 80,42.75308843,-82.42726776,ART
106910,40,B,29195,0,66.567,71.867,93.96,9.91,0.98,CO,0.22Km SOUTH OF COURTRIGHT LN-LAMBTON RD 80,0.03Km SOUTH OF ROKEBY LINE,42.81241452,-82.41762767,ART
106920,40,N,29195,5.3,71.867,74.567,68.15,7.62,1.56,CO,0.03 Km SOUTH OF ROKEBY LINE,PETROLIA LINE - LAMBTON RD 4,42.85820811,-82.41519008,ART
106930,40,S,29195,5.3,71.867,74.567,58.9,7.52,2.32,CO,PETROLIA LINE - LAMBTON RD 4,0.03 Km SOUTH OF ROKEBY LINE,42.88782915,-82.41427233,ART
106940,40,N,29205,0,74.567,80.067,85.45,9.15,1.17,CO,PETROLIA LINE - LAMBTON RD 4,CHURCHILL RD - OLD HWY 40,42.88765038,-82.41387034,ART
106950,40,S,29205,0,74.567,80.067,91.66,9.94,1.21,CO,CHURCHILL RD - OLD HWY 40,PETROLIA LINE - LAMBTON RD 4,42.93660773,-82.41012005,ART
106960,40,N,29206,0,80.067,83.267,67.51,7.23,1.51,AC,MCGREGOR RD N - SARNIA,CHURCHILL RD - OLD HWY 40,42.93587182,-82.36892415,ART
106970,40,S,29206,0,80.067,83.267,66.94,7.46,1.86,AC,MCGREGOR RD N - SARNIA,CHURCHILL RD - OLD HWY 40,42.93638831,-82.36887488,ART
106980,40,B,29206,3.2,83.267,89.267,87.21,9.17,1.21,AC,MCGREGOR RD N SARNIA,WELLINGTON ST,42.93585434,-82.36960121,ART
106990,40,N,29210,4.1,89.267,91.367,82.74,9.1,1.72,AC,WELLINGTON ST,HWY 40 ENDS,42.9720793,-82.34460018,ART
107000,40,S,29210,4.1,89.267,91.367,81.68,8.97,1.71,AC,HWY 40 ENDS,WELLINGTON ST,42.99558308,-82.34378753,ART
107010,41,B,29570,0,50.9,62.2,94.35,9.9,1.13,AC,HIGHWAY 7 - KALADAR,BEAVER CREEK BRIDGE (NORTHBROOK N LTS),44.64818844,-77.12093613,ART
107020,41,B,29570,11.3,62.2,72.18,96.28,9.86,0.83,AC,BEAVER CREEK BR (NORTHBROOK N LTS),CLOYNE NORTH LIMITS,44.73892379,-77.16207668,ART
107030,41,B,29580,2.8,72.18,85.18,96.97,9.92,0.81,AC,CLOYNE NORTH LIMITS,1.0 N OF BARRIE-ABINGER TWP BDY,44.82603381,-77.18673911,ART
107040,41,B,29590,3.9,85.18,92.58,86.85,9.01,1.07,AC,1.0 N OF BARRIE-ABINGER TWP BDY,MACHESNEY LAKE RD,44.93678656,-77.22209721,ART
107050,41,B,29590,11.3,92.58,108.63,80.8,8.62,1.4,AC,MACHESNEY LAKE RD,600M SOUTH OF VENNACHAR JCT.,44.98328857,-77.26778072,ART
107060,41,B,29610,4,108.63,114.82,95.53,9.92,1,AC,600M SOUTH OF VENNACHAR JCT.,0.4KM N OF HWY 28,45.10144571,-77.24494208,ART
107070,41,B,29620,0.4,114.82,121.02,79.34,8.82,1.84,AC,0.4KM N OF HWY 28,6.6 KM N OF HWY 28,45.14615489,-77.26206763,ART
107080,41,B,29620,6.6,121.02,130.24,83.16,8.81,1.32,AC,6.6 KM NORTH OF HIGHWAY 28,MADAWASKA RIVER BRIDGE - GRIFFITH,45.1931736,-77.22582344,ART
107090,41,B,29630,0,130.24,140.34,89.43,9.22,0.97,AC,GRIFFITH (MADAWASKA RIVER BRIDGE),10.1 KM NORTH OF GRIFFITH R BR,45.24226178,-77.17772228,ART
107100,41,B,29630,10.1,140.34,152.45,87.93,9.11,1.04,AC,10.1 KM NORTH OF GRIFFITH R BR,HWY 132 (TO DACRE),45.28786319,-77.07087641,ART
107110,41,B,29650,0,152.45,162.58,93.67,9.68,0.96,AC,HWY 132 (TO DACRE),PERRAULT-GRATTON TWP C 10-11,45.36834892,-76.99826796,ART
107120,41,B,29660,0,162.58,172.78,88.84,9.04,0.84,AC,PERRAULT-GRATTON TWP C 10-11,EGANVILLE S LTS - SEC HWY 512,45.44664902,-77.05017282,ART
107130,41,B,29680,0.8,174.81,177.88,86.71,9.16,1.26,AC,EGANVILLE N LTS C 8-9,N JCT HWY 60,45.54681793,-77.10814144,ART
107140,41,B,29690,0,177.88,192.59,45.73,6.42,3.44,AC,N JCT HWY 60,RANKIN S LTS,45.56975173,-77.12527069,ART
107150,41,B,29700,5.4,192.59,207.28,54.42,6.86,2.81,AC,RANKIN S LTS,HWY 17,45.68460973,-77.10011903,ART
107160,48,B,31010,3.982,14.096,28.413,67.33,7.17,1.46,AC,MARKHAM - MAJOR MACKENZIE,BALLANTRAE - YORK RD 15,43.90947913,-79.26799766,ART
107170,48,B,31030,0,28.413,39.827,77.54,8.23,1.37,AC,BALLANTRAE - YORK RD 15,1.3 KM N OF YORK RD 13 - MT ALBERT,44.03783184,-79.29720732,ART
107180,48,B,31040,1.3,39.827,57.107,73.72,7.72,1.27,AC,1.3 KM N OF YORK RD 13 - MT ALBERT,.5 KM SOUTH OF YORK RD 9,44.13928863,-79.32256785,ART
107190,48,B,31050,8.275,57.107,61.485,92.63,9.79,1.23,AC,.5 KM SOUTH OF YORK RD 9,4 KM NORTH OF YORK RD 9,44.29406286,-79.34998901,ART
107200,48,B,31060,4,61.485,71.035,71.84,7.65,1.43,AC,4 KM NORTH OF YORK RD 9,DURHAM RD 23,44.30791389,-79.31549493,ART
107210,48,B,31070,2.589,71.035,79.271,74.12,7.64,1.12,AC,DURHAM RD 23,S JCT HWY 12 (BEAVERTON BYPASS),44.33715133,-79.18894814,ART
107220,49,B,31310,6.4,20.2,25.95,82.2,8.92,1.58,AC,PRINCE EDWARD-HASTINGS CTY BDY,TYENDINAGA TWP RD L31,44.1713526,-77.08646213,COL
107230,58A,B,32780,0,0,5.128,83.76,8.63,1.02,AC,RAMP TO HWY 140,HWY 58 - WEST SIDE RD,42.9600634,-79.20496165,ART
107240,58,B,32700,0,0,5.22,80.37,8.4,1.2,AC,HWY 3 (PORT COLBORNE),.3 KM S OF NIAGARA RD 23 (FORKS RD),42.898146,-79.26495132,ART
107250,58,B,32700,5.22,5.22,7.22,75.55,8.31,1.73,AC,.3 KM S OF NIAGARA RD 23 (FORKS RD),WELLAND - HWY 58A,42.94257525,-79.26493348,ART
107260,58,B,32740,0,25.314,29.656,81.77,8.91,1.62,AC,E JCT HWY 20 - BLACK HORSE CORS,HWY 7186 - THOROLD STONE RD,43.08028597,-79.19908085,ART
107270,58,E,32746,0,29.656,33.596,87.83,10,1.61,CO,HWY 406 - ST DAVIDS RD,HWY 7186 - THOROLD STONE RD,43.12353651,-79.23024198,FWY
107280,58,W,32746,0,29.656,33.596,88.11,10,1.58,CO,HWY 7186 - THOROLD STONE RD,HWY 406 - ST DAVIDS RD,43.11576708,-79.18875257,FWY
107290,60,B,33180,0,0,0.7,72.5,8.3,2.13,AC,RENFREW - HWY 17,RENFREW - END OF ASSUMED,45.48289724,-76.64734582,FWY
107300,60,B,33190,1.6,5.8,26.13,94.77,9.7,0.84,AC,RENFREW W LTS - L14-15,DOUGLAS - S JCT RENFREW RD 5,45.48263372,-76.70389211,ART
107310,60,B,33210,0,26.13,40.93,83.12,8.63,1.11,AC,DOUGLAS - S JCT RENFREW RD 5,EGANVILLE E LTS L 15-16,45.50927945,-76.93933993,ART
107320,60,B,33230,0,46.1,56.21,86.42,9.11,1.24,AC,N JCT HWY 41 & 60,RENFREW RD 30-LAKE DORE RD(N),45.56975786,-77.12574048,ART
107330,60,B,33240,0,56.21,64.06,91.71,9.52,1.03,AC,RENFREW RD 30-LAKE DORE RD(N),500M EAST OF McMILLIAN RD,45.58078856,-77.24461258,ART
107340,60,B,33240,7.85,64.06,76.47,81.78,8.85,1.55,AC,500M EAST OF McMILLIAN RD,1.6KM WEST OF RD 512/QUEEN ST(S),45.59080848,-77.3326461,ART
107350,60,B,33250,1.6,76.47,88.83,58.32,6.85,2.28,AC,1.6KM WEST OF RD 512/QUEEN ST(S),STATION RD - WILNO,45.551974,-77.42612702,ART
107360,60,B,33260,0,88.83,98.13,89.32,9.57,1.41,AC,STATION RD - WILNO,BARRY'S BAY E LTS - SHERWOOD TWP L184-185,45.5068045,-77.56768181,ART
107370,60,B,33270,0.5,99.43,106.73,84.01,8.68,1.05,AC,BARRY'S BAY W LTS L 178-179,OPEONGO RD - E JCT (N),45.48959623,-77.68364482,ART
107380,60,B,33270,7.8,106.73,113.73,85.97,9.09,1.28,AC,OPEONGO RD - E JCT (N),RENFREW NIPPISSING CTY BDY,45.50684896,-77.76907553,ART
107390,60,B,33275,0,113.73,127.81,80.92,8.4,1.12,AC,RENFREW NIPPISSING CTY BDY,600 m west SEC HWY 523,45.53340666,-77.84637703,ART
107400,60,B,33280,0.6,127.81,146.12,50.29,6.51,2.94,AC,600m west of SEC HWY 523,HWY 127,45.50231383,-77.98380357,ART
107410,60,B,33290,0,146.12,173.56,70.38,7.76,1.76,AC,HWY 127 W'LY,KEARNEY CREEK BRIDGE,45.49211149,-78.20399665,ART
107420,60,B,33300,9.5,173.56,187.72,60.15,7.26,2.53,AC,KEARNEY CREEK BRIDGE,ALGONQUIN PK STN RD (CACHE LAKE RD),45.56947616,-78.44021044,ART
107430,60,B,33315,0,187.72,211.32,97.77,9.92,0.7,AC,ALGONQUIN PK STN RD (CACHE LAKE RD),ALGONQUIN PK W GATES,45.55319124,-78.60377893,ART
107440,60,B,33330,0,211.32,221.12,90.83,9.24,0.81,AC,ALGONQUIN PK W GATES,OXTONGUE RIVER BR,45.43412222,-78.82572853,ART
107450,60,B,33333,5.5,221.12,232.12,83.66,8.55,0.94,AC,OXTONGUE RIVER BR,JCT HWY 35,45.37995286,-78.92273697,ART
107460,60,B,33340,0,232.12,247.22,69.27,8.03,2.23,AC,JCT HWY 35,HIDDEN VALLEY RD,45.32775496,-79.00126025,ART
107470,60,B,33350,4.2,247.22,253.72,67.86,7.4,1.66,AC,HIDDEN VALLEY ROAD,0.5 KM W OF MUSKOKA ROAD 3,45.35737153,-79.14040248,ART
107480,60,B,33360,0.5,253.72,255.742,67.73,7.89,2.27,AC,0.5 KM W OF MUSKOKA ROAD 3,HIGHWAY 11 (HUNTSVILLE),45.33698086,-79.20367642,ART
107490,61,B,33500,0,0,20.746,65.67,7.55,2.14,AC,PIGEON R - INTERNATIONAL BR,0.4 KM NORTH OF JARVIS BAY ROAD,48.00459443,-89.58268531,ART
107500,61,B,33520,8.59,20.746,39.646,83.77,8.8,1.22,AC,0.4 KM NORTH OF JARVIS BAY ROAD,0.4 KM SOUTH OF HWY 130,48.1331422,-89.44807776,ART
107510,61,B,33540,4.26,39.646,53.576,95.38,9.96,1.07,AC,0.4 KM S OF HIGHWAY 130,0.7 KM N OF CHIPPEWA RD (HWY 61B),48.29557102,-89.4726018,ART
107520,61,B,33560,0.7,53.576,58.096,88.98,9.77,1.69,AC,0.7 KM N OF CHIPPEWA ROAD,ARTHUR ST,48.34479588,-89.31655887,ART
107530,61,B,33575,0,58.096,61.126,92.52,9.89,1.37,AC,ARTHUR ST,HARBOUR EXPRESSWAY,48.38078509,-89.30057616,ART
107540,62,B,33650,0.6,0.6,12.2,88.41,9.06,0.92,AC,BLOOMFIELD (W LTS),0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),43.98628074,-77.23851505,ART
107550,62,B,33650,12.2,12.2,26.8,82.51,8.8,1.39,AC,0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),BELLEVILLE S LTS (0.5 KM S OF W JCT HWY 2),44.06591897,-77.31394916,ART
107560,62,B,33690,0,32.14,37.47,82.67,9.08,1.71,AC,HWY 401 (BELLEVILLE),800M N OF ASHLEY ST ,44.19210093,-77.39810042,ART
107570,62,B,33690,0,37.47,40.38,54.9,6.77,2.64,AC,800M N OF ASHLEY ST,300M N HASTINGS RD 14,,,ART
107580,62,B,33700,0.3,40.38,57.19,67.08,7.23,1.56,AC,300M N HASTINGS RD 14,1.0 KM S OF SLAB ST (IVANHOE),,,ART
107590,62,B,33710,6.31,57.19,69.48,84.84,8.89,1.19,AC,1.0 KM S OF SLAB ST (IVANHOE),MADOC S LTS-1.4 KM N OF MOIRA LAKE BR,,,ART
107600,62,B,33740,0,71.14,85.95,65.41,7.44,2.04,AC,MADOC N. LTS. (HWY 7),1.2 KM S OF BANNOCKBURN RD,44.51052476,-77.47929597,ART
107610,62,B,33750,3.59,85.95,101.53,79.33,8.27,1.18,AC,1.2 KM S OF BANNOCKBURN RD,5.3 KM N OF CLEVELAND RD,44.63821913,-77.54777823,ART
107620,62,B,33760,5.3,101.53,118.93,92.54,9.73,1.17,AC,5.3 KM NORTH OF CLEVELAND ROAD,0.3 KM S OF HASTINGS CTY RD 620,44.75931194,-77.61677354,ART
107630,62,B,33770,7.6,118.93,133.94,67.69,8.11,2.54,AC,0.3 KM S OF HASTINGS CTY RD 620,0.3 KM S OF DETLOR RD (L'AMBLE),44.89150131,-77.71070685,ART
